speaker,original_speakerid_in_metadata,gender,ethnicity,occupation_type,education_type,occupation,education,childcity,childloc,childzip,childstate,childLat,childLong,teencity,teenloc,teenzip,teenstate,teenLat,teenLong,adultcity,adultzip,adultstate,MT_taskname,consented_for_audio_to_be_public,origin,childLatJittered,childLongJittered,birthyear
1774,574,F,white,transcriptionist,somecoll,4,3,Belfast,rural,4915,ME,44.4635016,-69.0375706,Belfast,rural,4915,ME,44.4635016,-69.0375706,Monroe,4951.0,ME,2016_10_22_18_NCMGs,yes,MechanicalTurkProject,44.46051375505894,-69.0406888091904,1982
1775,575,F,white,Alarm dispatcher,somecoll,4,3,Piermont,rural,3779,NH,43.9618502,-72.0012913,Piermont,rural,3779,NH,43.9618502,-72.0012913,Piermont,3779.0,NH,2016_10_23_9_sNOlu,yes,MechanicalTurkProject,43.96645301846024,-72.00611016388041,1957
1778,578,M,white,Hotel Sales,grad,3,5,West Warwick,suburban,2893,RI,41.6790059,-71.5186877,West Warwick,suburban,2893,RI,41.6790059,-71.5186877,Cranston,2910.0,RI,2016_10_23_14_EKzpO,yes,MechanicalTurkProject,41.68248473818583,-71.52107140309582,1989
1779,579,M,white,Truck Driver,somecoll,5,3,Medford,suburban,2155,MA,42.4238395,-71.1076732,Medford,suburban,2155,MA,42.4238395,-71.1076732,Medford,2155.0,MA,2016_10_23_14_QUfDq,yes,MechanicalTurkProject,42.4213369479294,-71.1036808262632,1987
1780,580,M,white,Plumbing & Heating Sales,somecoll,3,3,Naples,rural,4055,ME,43.9757686,-70.6392975,Naples,rural,4055,ME,43.9757686,-70.6392975,Norway,4068.0,ME,2016_10_23_16_rsClM,no,MechanicalTurkProject,43.97259827863525,-70.629342906587,1951
1783,583,M,white,Mechanical Engineering Co-Op,somecoll,4,3,Williamstown,suburban,1267,MA,42.6716169,-73.2469815,Pelham,suburban,1002,MA,42.3639768,-72.4585072,Troy,12180.0,NY,2016_10_24_17_QxgLA,yes,MechanicalTurkProject,42.67546511887778,-73.23718547333796,1995
1785,585,M,white,Railroad Disptacher,assoc,4,3,Johnston,suburban,2919,RI,41.8274402,-71.5198792,Johnston,suburban,2919,RI,41.8274402,-71.5198792,Pascoag,2859.0,RI,2016_10_24_20_vLlRo,yes,MechanicalTurkProject,41.82959717426827,-71.51835800420434,1985
1787,587,M,white,teacher,bach,3,4,Providence,urban,2903,RI,41.8182303,-71.4090877,Little Compton,rural,2837,RI,41.5187687,-71.1672468,Hamden,6514.0,CT,2016_10_25_13_PXrzU,yes,MechanicalTurkProject,41.81760885332781,-71.40707585206657,1980
1790,590,M,white,Software Developer,somecoll,3,3,Hooksett,suburban,3106,NH,43.0825841,-71.4468778,Hooksett,suburban,3106,NH,43.0825841,-71.4468778,Rochester,14623.0,NY,2016_10_25_20_rvDqS,yes,MechanicalTurkProject,43.08697932360825,-71.44561879806194,1994
1794,594,F,white,legal,grad,2,5,Ludlow,rural,5149,VT,43.3805531,-72.7121236,Ludlow,rural,5149,VT,43.3805531,-72.7121236,Warren,1083.0,MA,2016_10_26_11_ApIvB,yes,MechanicalTurkProject,43.37422753853105,-72.7204155925131,1985
1796,596,M,white,Merchandiser,somehigh,3,1,Danielson,suburban,6239,CT,41.7940402,-71.8545346,Danielson,suburban,6239,CT,41.7940402,-71.8545346,Danielson,6239.0,CT,2016_10_26_14_eclho,yes,MechanicalTurkProject,41.7965418682081,-71.85721882960758,1981
1800,600,F,white,LICENSED UCC PASTOR,grad,4,5,SHARON,rural,5065,VT,43.7824769,-72.4233631,SHARON,rural,5065,VT,43.7824769,-72.4233631,SHARON,5065.0,VT,2016_10_27_18_viVeV,yes,MechanicalTurkProject,43.78244154544534,-72.4309717281978,1948
1801,601,M,white,Landscaper,somecoll,4,3,Sandgate,rural,5776,VT,43.252732,-73.1973613,Bennington,suburban,5201,VT,42.869213,-73.1285154,Arlington,5250.0,VT,2016_10_28_10_IafbV,yes,MechanicalTurkProject,43.25573523104301,-73.19508348474804,1995
1805,605,M,black,Research,bach,3,4,Lynn,urban,1902,MA,42.4710392,-70.9415353,Lynn,urban,1902,MA,42.4710392,-70.9415353,Brunswick,4011.0,ME,2016_10_28_19_LbbiY,yes,MechanicalTurkProject,42.47708587238576,-70.94499991879094,1988
1806,606,M,white,Electrician,somecoll,4,3,New Bedford,urban,2745,MA,41.700737,-70.9505465,New Bedford,urban,2746,MA,41.6616943,-70.9412078,New Bedford,2746.0,MA,2016_10_28_20_tHJAC,no,MechanicalTurkProject,41.70375554638543,-70.95861899282279,1991
1810,610,M,white,software,bach,3,4,portland,suburban,4101,ME,43.6626067,-70.257949,nashua,suburban,3060,NH,42.7410867,-71.4582661,manchester,,NH,2016_10_29_15_NtAzu,yes,MechanicalTurkProject,43.660654934910525,-70.2539026678517,1972
1811,611,M,white,Delivery Driver,somecoll,5,3,Winterport,rural,4496,ME,44.6503837,-68.9088903,Hampden,rural,4444,ME,44.7289801,-68.9499635,Hampden,4444.0,ME,2016_10_29_22_cFEms,yes,MechanicalTurkProject,44.6488186896069,-68.9071535986915,1991
1812,612,F,white,Veterinary Technician,assoc,4,3,Dexter,rural,4930,ME,45.0275716,-69.3179702,Dexter,rural,4930,ME,45.0275716,-69.3179702,Newport,4953.0,ME,2016_10_30_10_RuYHd,yes,MechanicalTurkProject,45.03222970429227,-69.32536504786869,1986
1813,613,F,white,Assistant Manager,somecoll,2,3,Camden,suburban,4843,ME,44.2384055,-69.0640391,Camden,suburban,4843,ME,44.2384055,-69.0640391,Camden,4843.0,ME,2016_10_30_13_fzpIs,yes,MechanicalTurkProject,44.24092784061263,-69.06741401002684,1991
1814,614,M,white,Engineer,somecoll,4,3,Newburyport,suburban,1950,MA,42.8123585,-70.8910952,Newburyport,suburban,1950,MA,42.8123585,-70.8910952,Newburyport,1950.0,MA,2016_10_30_15_ppqOn,yes,MechanicalTurkProject,42.806790363358594,-70.88674542259655,1997
1816,616,M,white,Information Systems Support Specialist,assoc,3,3,Howland,rural,4493,ME,45.2368243,-68.5245758,howland,rural,4493,ME,45.2368243,-68.5245758,Howland,4493.0,ME,2016_10_30_16_XAoaW,yes,MechanicalTurkProject,45.23359511798999,-68.51764441279917,1993
1823,623,M,white,carpenter,high,4,2,newfield,rural,4095,ME,43.6289088,-70.9068341,newfield,rural,4095,ME,43.6289088,-70.9068341,portland,,ME,2016_11_1_14_OWvGK,yes,MechanicalTurkProject,43.62866446482556,-70.89952009557153,1984
1825,625,M,white,Behavioral Health Professional,bach,3,4,Andover,suburban,1810,MA,42.6480437,-71.1617514,Andover,suburban,1810,MA,42.6480437,-71.1617514,Biddeford,4005.0,ME,2016_11_1_22_nKIaB,yes,MechanicalTurkProject,42.6475397054958,-71.16457091628432,1990
1826,626,M,white,IT Support,bach,4,4,Corinth,rural,4427,ME,44.9805383,-69.0108798,Corinth,rural,4427,ME,44.9805383,-69.0108798,Corinth,4427.0,ME,2016_11_2_5_xIXvN,yes,MechanicalTurkProject,44.987039497538994,-69.00866324940596,1990
1827,627,M,white,Real Estate Agent,bach,3,4,Newton,suburban,2466,MA,42.3444566,-71.2486166,Newton,suburban,2466,MA,42.3444566,-71.2486166,Newton,2466.0,MA,2016_11_2_11_QFHGl,yes,MechanicalTurkProject,42.341703206804176,-71.24865743855628,1993
1829,629,F,white,Office Manager,somehigh,2,1,Windham,suburban,4062,ME,43.7946894,-70.4053294,Windham,suburban,4062,ME,43.7946894,-70.4053294,Gray,4039.0,ME,2016_11_2_16_Wmbqp,yes,MechanicalTurkProject,43.78883273496217,-70.40540203435587,1979
1834,634,F,white,Administrative Assistant,bach,3,4,North Swanzey,suburban,3431,NH,42.9650443,-72.2948028,North Walpole,suburban,3609,NH,43.1439322,-72.4464368,Salisbury,21801.0,MD,2016_11_6_18_wxFlf,yes,MechanicalTurkProject,42.96243127581214,-72.29702440865015,1991
1838,638,F,white,MTURK,assoc,5,3,Laconia,urban,3246,NH,43.5764196,-71.4810196,Laconia,urban,3246,NH,43.5764196,-71.4810196,Laconia,3246.0,NH,2016_11_7_9_WGade,yes,MechanicalTurkProject,43.57651354975537,-71.4714893091633,1993
1841,641,M,white,Information Technology,grad,4,5,Watertown,suburban,6795,CT,41.6238921,-73.1261953,Watertown,suburban,6795,CT,41.6238921,-73.1261953,Arlington,2476.0,MA,2016_11_8_10_jCmof,yes,MechanicalTurkProject,41.625402232477526,-73.11797540895343,1969
1844,644,M,white,Analyst,bach,3,4,Wrentham,suburban,2093,MA,42.0526709,-71.356858,Wrentham,suburban,2093,MA,42.0526709,-71.356858,Wrentham,2093.0,MA,2016_11_8_21_PCkIT,yes,MechanicalTurkProject,42.0454769870726,-71.36571166427484,1990
1845,645,M,white,Software Developer,somehigh,3,1,Danvers,suburban,1923,MA,42.5741744,-70.9505165,Danvers,suburban,1923,MA,42.5741744,-70.9505165,Danvers,1923.0,MA,2016_11_9_0_LFBQL,yes,MechanicalTurkProject,42.57068935577709,-70.95733519331107,1997
1846,646,M,white,Corrections Officer,bach,4,4,Boston,urban,2121,MA,42.3062667,-71.0858974,Boston,urban,2121,MA,42.3062667,-71.0858974,Waltham,2453.0,MA,2016_11_9_4_hoTvf,yes,MechanicalTurkProject,42.31076875485143,-71.08033212626901,1984
1848,648,M,white,Private Tutor,bach,4,4,Cranston,suburban,2910,RI,41.7749988,-71.4355935,Johnston,suburban,2919,RI,41.8274402,-71.5198792,West Kingston,2892.0,RI,2016_11_9_13_Fhmqy,yes,MechanicalTurkProject,41.7682943570021,-71.4304024490014,1985
1849,649,M,asianindian,Self Employed,high,4,2,Keene,suburban,3431,NH,42.9650443,-72.2948028,Keene,suburban,3431,NH,42.9650443,-72.2948028,Keene,3431.0,NH,2016_11_9_15_bzrzb,yes,MechanicalTurkProject,42.960089724593104,-72.28646805615607,1998
1850,650,M,white,WRITER,bach,4,4,BEDFORD,suburban,3110,NH,42.9355843,-71.5368709,BEDFORD,suburban,3110,NH,42.9355843,-71.5368709,BOSTON,2138.0,MA,2016_11_9_16_aaRgu,yes,MechanicalTurkProject,42.933039149072336,-71.53225365563331,1990
1852,652,M,white,Independent Contractor,high,3,2,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Allston,2134.0,MA,2016_11_9_16_WRywM,yes,MechanicalTurkProject,42.08538888436718,-71.40295747304371,1986
1853,653,M,white,Teacher,bach,3,4,Walpole,suburban,2081,MA,42.1462266,-71.2703781,Walpole,suburban,2081,MA,42.1462266,-71.2703781,Jamaica Plain,2130.0,MA,2016_11_10_5_syLIJ,no,MechanicalTurkProject,42.146646450928976,-71.26549390509774,1984
1854,654,M,otherhisp,IT Manager,somecoll,2,3,Naugatuck,suburban,6770,CT,41.4884276,-73.0533835,Naugatuck,suburban,6770,CT,41.4884276,-73.0533835,Milford,6460.0,CT,2016_11_10_13_BiyUS,yes,MechanicalTurkProject,41.48924408571129,-73.05793064439825,1972
1855,655,M,white,delivery driver,somecoll,5,3,east hartford,urban,6118,CT,41.7487016,-72.6096858,east hartford,urban,6118,CT,41.7487016,-72.6096858,east hartford,6118.0,CT,2016_11_10_15_bKWix,yes,MechanicalTurkProject,41.74351360703089,-72.60826184689587,1992
1857,657,M,white,Educational Technician III,somecoll,4,3,Skowhegan,suburban,4976,ME,44.78928,-69.6676898,Norridgewock,rural,4957,ME,44.7020674,-69.8433723,Farmington,4938.0,ME,2016_11_10_15_vGjPc,yes,MechanicalTurkProject,44.78304805848294,-69.66962551932714,1991
1862,662,M,white,Data Scientist,bach,3,4,West Greenwich,rural,2817,RI,41.6371044,-71.6783688,West Greenwich,rural,2817,RI,41.6371044,-71.6783688,Cambridge,2140.0,MA,2016_11_12_12_VKBep,yes,MechanicalTurkProject,41.636755998026366,-71.67449924681972,1983
1865,665,M,white,Electrician,somecoll,4,3,Deer Isle,rural,4627,ME,44.2370098,-68.6078455,Deer Isle,rural,4627,ME,44.2370098,-68.6078455,Deer Isle,4627.0,ME,2016_11_12_18_rDvpR,yes,MechanicalTurkProject,44.23841845086671,-68.59883912821448,1973
1867,667,M,white,Biologist,bach,4,4,Southwick,rural,1077,MA,42.0525703,-72.7773529,Southwick,rural,1077,MA,42.0525703,-72.7773529,Kingston,2881.0,RI,2016_11_12_21_HceEW,yes,MechanicalTurkProject,42.05011788023225,-72.77827373272642,1983
1868,668,M,white,Customer Support Advocate,somecoll,3,3,Gorham,suburban,4038,ME,43.7036174,-70.4637804,Yarmouth,suburban,4096,ME,43.7878186,-70.1594465,Portland,4101.0,ME,2016_11_13_2_ptyGr,yes,MechanicalTurkProject,43.70691244197964,-70.47239009928059,1987
1870,670,F,black,Mystery Shopper,somecoll,4,3,Manchester,urban,3102,NH,43.0119153,-71.4911193,Manchester,urban,3104,NH,43.0095519,-71.439782,Manchester,3104.0,NH,2016_11_13_20_QzAUP,yes,MechanicalTurkProject,43.01061812168266,-71.50089291103852,1958
1871,671,M,white,Electrical Engineer,bach,4,4,Plainville,suburban,6062,CT,41.6736388,-72.8597289,Plainville,suburban,6062,CT,41.6736388,-72.8597289,Middletown,6457.0,CT,2016_11_13_21_OFpmG,yes,MechanicalTurkProject,41.68070944421876,-72.8650343055683,1984
1873,673,M,white,Equipment Manager,bach,3,4,Milford,rural,1757,MA,42.1586917,-71.5214188,Milford,rural,1757,MA,42.1586917,-71.5214188,Medford,2155.0,MA,2016_11_14_13_PzUrr,yes,MechanicalTurkProject,42.15345407014693,-71.52274323680463,1983
1874,674,M,white,CSA,high,3,2,derry,rural,3038,NH,42.8927614,-71.2767629,salem,rural,3079,NH,42.7882748,-71.22172,salem,3079.0,NH,2016_11_14_15_QgNuR,yes,MechanicalTurkProject,42.8937241323748,-71.27557654620821,1993
1875,675,M,white,Car Salesman,high,3,2,Acushnet,rural,2743,MA,41.7182175,-70.9011509,Acushnet,rural,2743,MA,41.7182175,-70.9011509,Acushnet,2743.0,MA,2016_11_14_15_rljUC,yes,MechanicalTurkProject,41.71969403661448,-70.90845171282312,1997
1878,678,M,white,Master Scheduler,grad,3,5,Methuen,suburban,1844,MA,42.742751,-71.178588,Methuen,suburban,1844,MA,42.742751,-71.178588,Amesbury,1913.0,MA,2016_11_14_19_qtStB,yes,MechanicalTurkProject,42.7390360305689,-71.17336167122434,1952
1879,679,M,white,Forklift Operator,bach,4,4,North Attleboro,suburban,2760,MA,41.9725026,-71.3352028,North Attleboro,suburban,2760,MA,41.9725026,-71.3352028,North Attleboro,2760.0,MA,2016_11_14_20_AOVXh,yes,MechanicalTurkProject,41.97005486069678,-71.33935795655427,1987
1880,680,M,white,Legal Assistant,grad,3,5,Newton,suburban,2458,MA,42.3534095,-71.1878824,Chelmsford,suburban,1824,MA,42.59079,-71.3551823,Chelmsford,1824.0,MA,2016_11_14_20_hSygn,yes,MechanicalTurkProject,42.35026151334641,-71.1877874707858,1981
1882,682,M,white,Engineer,bach,4,4,Newington,suburban,6111,CT,41.6869935,-72.7308382,Newington,suburban,6111,CT,41.6869935,-72.7308382,Newington,6111.0,CT,2016_11_14_23_yRfEM,no,MechanicalTurkProject,41.68001558799027,-72.73866471372908,1989
1883,683,M,mixed,Staples Associate,somecoll,3,3,Milford,suburban,1757,MA,42.1586917,-71.5214188,Milford,suburban,1757,MA,42.1586917,-71.5214188,Providence,2906.0,RI,2016_11_15_10_txGLU,yes,MechanicalTurkProject,42.15277833100394,-71.52246940268785,1995
1884,684,M,white,Mechanical Engineer (Retired),somecoll,6,3,Westfield,suburban,1085,MA,42.1535029,-72.771602,Westfield,suburban,1085,MA,42.1535029,-72.771602,Southwick,1077.0,MA,2016_11_15_11_eIdvS,yes,MechanicalTurkProject,42.149118502969166,-72.76735830171754,1943
1885,685,F,white,Physician,somecoll,1,3,Longmeadow,suburban,1106,MA,42.0475652,-72.5711305,Longmeadow,suburban,1106,MA,42.0475652,-72.5711305,Lancaster,17603.0,PA,2016_11_15_11_gPDmF,yes,MechanicalTurkProject,42.0453171682885,-72.57596232315227,1995
1886,686,F,white,Teacher,bach,3,4,New Haven,urban,6501,CT,41.3065175,-72.9260084,New Haven,urban,6501,CT,41.3065175,-72.9260084,New Haven,6501.0,CT,2016_11_15_14_TIRMz,yes,MechanicalTurkProject,41.29947251819771,-72.91725195685711,1981
1887,687,M,black,Carpentry,bach,4,4,Nobleboro,rural,4555,ME,44.1012015,-69.4827667,Nobleboro,rural,4555,ME,44.1012015,-69.4827667,Keene,3435.0,NH,2016_11_15_17_czcdO,yes,MechanicalTurkProject,44.103955004150805,-69.47637317104292,1992
1888,688,M,white,Bicycle Mechanic,bach,4,4,Rowley,rural,1969,MA,42.7208775,-70.8912222,Rowley,rural,1969,MA,42.7208775,-70.8912222,Rowley,1969.0,MA,2016_11_15_23_ryQCt,yes,MechanicalTurkProject,42.72301579194303,-70.89605193772171,1985
1889,689,M,white,IT Administrator,grad,3,5,Barton,rural,5822,VT,44.7527202,-72.1428914,Barton,rural,5822,VT,44.7527202,-72.1428914,Newport,5855.0,VT,2016_11_16_7_IorIs,yes,MechanicalTurkProject,44.75519788554982,-72.13542725111013,1977
1890,690,F,white,food service manager,somecoll,2,3,Hudson,rural,3051,NH,42.7605084,-71.4094937,Hudson,rural,3051,NH,42.7605084,-71.4094937,Hudson,3051.0,NH,2016_11_16_9_TwZFl,yes,MechanicalTurkProject,42.76429646317839,-71.41392654003512,1979
1891,691,M,white,Student,somecoll,3,3,Plymouth,suburban,2360,MA,41.8820556,-70.6312898,Plymouth,suburban,2360,MA,41.8820556,-70.6312898,Amherst,1002.0,MA,2016_11_16_10_TEjqw,yes,MechanicalTurkProject,41.88476655151755,-70.63104731940602,1995
1892,692,F,white,Insurance Sales ,bach,3,4,Walpole,suburban,2081,MA,42.1462266,-71.2703781,Walpole,suburban,2081,MA,42.1462266,-71.2703781,Colchester,5439.0,VT,2016_11_16_12_wAhSI,yes,MechanicalTurkProject,42.1503504241872,-71.27864388301995,1990
1893,693,F,white,nurse,assoc,1,3,weymouth,suburban,2190,MA,42.1667306,-70.9523629,weymouth,suburban,2190,MA,42.1667306,-70.9523629,weymouth,2190.0,MA,2016_11_16_14_HXXfs,yes,MechanicalTurkProject,42.172579532233314,-70.94465561256523,1985
1894,694,F,white,Account Supervisor,bach,2,4,Norfolk,suburban,2056,MA,42.1136554,-71.3341632,Wrentham,suburban,3801,MA,43.0748116,-70.8054433,Boston - Downtown Crossing,2210.0,MA,2016_11_16_17_oWSnv,yes,MechanicalTurkProject,42.10648026950903,-71.3433919002871,1989
1895,695,F,black,Self-Employed,assoc,4,3,Brockton,suburban,2301,MA,42.0783714,-71.0423041,Brockton,suburban,2301,MA,42.0783714,-71.0423041,Brockton,2301.0,MA,2016_11_16_17_XHNml,yes,MechanicalTurkProject,42.081383394514255,-71.04466456544039,1979
1896,696,F,white,Tour Manager,bach,2,4,Lakeville,suburban,2347,MA,41.8345071,-70.957099,Lakeville,suburban,2347,MA,41.8345071,-70.957099,Nashua,3063.0,MA,2016_11_16_19_FGEZp,yes,MechanicalTurkProject,41.84114133563303,-70.9605794718006,1984
1898,698,F,white,Writer,bach,4,4,Bristol,suburban,2809,RI,41.6757303,-71.273331,Bristol,suburban,2809,RI,41.6757303,-71.273331,Kingston,2881.0,RI,2016_11_16_20_bJPvB,yes,MechanicalTurkProject,41.67759956684698,-71.28192499979771,1982
1899,699,F,white,Pharmacist,somecoll,1,3,East Providence,suburban,2914,RI,41.8142955,-71.3661688,East Providence,suburban,2914,RI,41.8142955,-71.3661688,East Providence,2914.0,RI,2016_11_17_9_QcfnP,yes,MechanicalTurkProject,41.81561739259609,-71.3721363970545,1997
1903,703,F,white,Dishwasher and prep cook,somecoll,5,3,Wiscasset,rural,4578,ME,43.9824454,-69.6927542,Wiscasset,rural,4578,ME,43.9824454,-69.6927542,Wiscasset,4578.0,ME,2016_11_18_19_aUzLS,yes,MechanicalTurkProject,43.98602759542175,-69.70205221506538,1988
1905,705,M,white,Web designer,bach,3,4,Feeding Hills,suburban,1030,MA,42.0729247,-72.6869715,Feeding Hills,suburban,1030,MA,42.0729247,-72.6869715,Back Bay,2115.0,MA,2016_11_19_5_VkMUD,yes,MechanicalTurkProject,42.06955746615092,-72.67894776375759,1980
1906,706,F,white,Lawyer,somecoll,1,3,Bow,rural,3304,NH,43.1331765,-71.5372422,Bow,rural,3304,NH,43.1331765,-71.5372422,Bow,3304.0,NH,2016_11_19_7_BykKN,yes,MechanicalTurkProject,43.13761292733275,-71.53255034258267,1988
1907,707,M,white,director of operations,bach,2,4,woonsocket,urban,2895,RI,42.0017058,-71.4999487,woonsocket,urban,2895,RI,42.0017058,-71.4999487,woonsocket,2895.0,RI,2016_11_19_8_ENYNs,yes,MechanicalTurkProject,42.00211475095279,-71.50297826694344,1987
1908,708,F,white,Product Support Specialist,bach,3,4,Belmont,suburban,2478,MA,42.3953169,-71.180284,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Fitchburg,1420.0,MA,2016_11_19_15_bQvvh,yes,MechanicalTurkProject,42.388986644272215,-71.18693839893706,1968
1909,709,F,white,Cashier,somecoll,5,3,Thomaston,rural,4861,ME,44.1076013,-69.171387,Thomaston,rural,4861,ME,44.1076013,-69.171387,Rockland,4841.0,ME,2016_11_19_15_uncHD,yes,MechanicalTurkProject,44.11262972172972,-69.16994563618431,1996
1913,713,M,white,Data Curator,bach,3,4,North Kingstown,suburban,2852,RI,41.5885522,-71.459825,North Kingstown,suburban,2852,RI,41.5885522,-71.459825,Boston,2135.0,MA,2016_11_20_15_RQuoQ,yes,MechanicalTurkProject,41.58770751830493,-71.46205194839071,1989
1915,715,F,black,Teacher,grad,3,5,Boston,urban,2126,MA,42.2740159,-71.0967897,Boston,urban,2126,MA,42.2740159,-71.0967897,Boston,2126.0,MA,2016_11_20_18_VotJM,yes,MechanicalTurkProject,42.27337550068393,-71.09935912446137,1985
1918,718,F,white,freelance,somecoll,3,3,augusta,suburban,4330,ME,44.3518747,-69.7476388,augusta,suburban,4330,ME,44.3518747,-69.7476388,augusta,4330.0,ME,2016_11_21_9_XVXwj,yes,MechanicalTurkProject,44.356032691038216,-69.7509836328208,1974
1921,721,M,black,Caddy,somecoll,5,3,Stamford,suburban,6902,CT,41.0593473,-73.5443835,Stamford,suburban,6902,CT,41.0593473,-73.5443835,Storrs,6269.0,CT,2016_11_21_17_AiRzF,yes,MechanicalTurkProject,41.05690722404536,-73.53779266696661,1994
1923,723,F,chinese,Athletics,grad,4,5,Chelmsford,suburban,1824,MA,42.59079,-71.3551823,Chelmsford,suburban,1824,MA,42.59079,-71.3551823,Chestnut Hill,2467.0,MA,2016_11_21_19_aBAZs,yes,MechanicalTurkProject,42.5927399098645,-71.35706411137298,1992
1926,726,M,white,developer,somecoll,3,3,Hull,suburban,2045,MA,42.2922529,-70.9239185,Hull,suburban,2045,MA,42.2922529,-70.9239185,Pittsburgh,15212.0,PA,2016_11_22_12_DLBsv,yes,MechanicalTurkProject,42.291145360276765,-70.92062288857718,1980
1929,729,M,white,landscaping,high,4,2,Waterbury,urban,6424,CT,41.560603,-72.5023286,east Hampton,rural,6424,CT,41.560603,-72.5023286,east hampton,6424.0,CT,2016_11_22_20_lUuPP,yes,MechanicalTurkProject,41.56036314093823,-72.50070187400641,1990
1930,730,M,white,FileMaker Developer,bach,4,4,Ware,rural,1082,MA,42.2935327,-72.2785992,Ware,rural,1082,MA,42.2935327,-72.2785992,Palmer,1069.0,MA,2016_11_23_14_PLwaJ,no,MechanicalTurkProject,42.28670972304256,-72.26945191432017,1991
1932,732,M,white,Sales executive,somecoll,2,3,Chichester,rural,3258,NH,43.2652592,-71.4088353,Chichester,rural,3258,NH,43.2652592,-71.4088353,Northampton,1060.0,MA,2016_11_24_20_BwHhA,yes,MechanicalTurkProject,43.26949617559927,-71.4147081192623,1980
1935,735,M,white,Cashier,somecoll,5,3,Freetown,rural,2717,MA,41.7601081,-70.9728743,Freetown,rural,2717,MA,41.7601081,-70.9728743,Freetown,2717.0,MA,2016_11_25_14_yQvrz,yes,MechanicalTurkProject,41.76431907326912,-70.98040728301446,1992
1940,740,M,white,Manager,bach,2,4,Bridgeport,urban,6610,CT,41.2092832,-73.1646026,Bridgeport,urban,6610,CT,41.2092832,-73.1646026,Shelton,6484.0,CT,2016_11_25_20_qLncS,yes,MechanicalTurkProject,41.20361832766836,-73.16321003759373,1976
1942,742,M,white,Investment Manager,bach,3,4,Norwalk,suburban,6851,CT,41.1382333,-73.4015257,Norwalk,suburban,6851,CT,41.1382333,-73.4015257,Norwalk,6851.0,CT,2016_11_26_15_cgFbw,no,MechanicalTurkProject,41.13428043546957,-73.40914372932319,1985
1945,745,M,mexican,Hospital Security,somecoll,4,3,Manchester,urban,3101,NH,42.9890272,-71.4661111,Manchester,urban,3103,NH,42.950538,-71.4465468,Claremont,3743.0,NH,2016_11_27_1_dWcfC,yes,MechanicalTurkProject,42.98817656169092,-71.46461904222542,1974
1946,746,M,white,Pharmacist,grad,1,5,Tiverton,suburban,2878,RI,41.6101375,-71.1804709,Tiverton,suburban,2878,RI,41.6101375,-71.1804709,Narragansett,2882.0,RI,2016_11_27_1_lZHrc,yes,MechanicalTurkProject,41.61296388473108,-71.17181596518935,1993
1952,752,F,white,STUDENT,somecoll,3,3,SCITUATE,rural,2857,RI,41.822761,-71.6336047,SCITUATE,rural,2857,RI,41.822761,-71.6336047,NEWPORT,2840.0,RI,2016_11_28_5_bGHRP,yes,MechanicalTurkProject,41.81942510414653,-71.63111147598909,1996
1955,755,M,white,"Operations, Herb Chambers Ford",high,2,2,Braintree,suburban,2184,MA,42.2054158,-71.002168,Braintree,suburban,2184,MA,42.2054158,-71.002168,Quincy,2170.0,MA,2016_11_28_11_RqQqc,yes,MechanicalTurkProject,42.199907157907305,-71.0085750585571,1983
1956,756,F,white,Filer,somecoll,5,3,Waterbury,suburban,6705,CT,41.5471033,-72.992727,waterbury,suburban,6705,CT,41.5471033,-72.992727,Thomaston,6787.0,CT,2016_11_28_14_MTnmt,yes,MechanicalTurkProject,41.54505376933759,-72.98311108490783,1986
1958,758,M,white,Data Analyst,somecoll,3,3,Gray,rural,4039,ME,43.9045512,-70.3670267,Gray,rural,4039,ME,43.9045512,-70.3670267,Belfast,4915.0,ME,2016_11_28_18_ERcSL,yes,MechanicalTurkProject,43.90598476143491,-70.35705102125266,1990
1959,759,M,white,Student,bach,3,4,Hinesburg,rural,5495,VT,44.4290675,-73.0962455,Hinesburg,rural,5495,VT,44.4290675,-73.0962455,Hinesburg,5495.0,VT,2016_11_28_19_aezQE,yes,MechanicalTurkProject,44.42270530617117,-73.0947116865365,1994
1960,760,M,white,Help Desk Support,assoc,3,3,Burlington,urban,5401,VT,44.4766215,-73.2099981,Burlington,urban,5401,VT,44.4766215,-73.2099981,Burlington,5401.0,VT,2016_11_28_20_xUPtq,yes,MechanicalTurkProject,44.47457317066555,-73.20196297522824,1973
1965,765,M,mexican,Banquet Server,somecoll,5,3,Fall River,urban,2723,MA,41.6927049,-71.1297257,Fall River,urban,2723,MA,41.6927049,-71.1297257,Fall River,2723.0,MA,2016_11_29_2_kzllu,yes,MechanicalTurkProject,41.69765710514506,-71.13217390587464,1994
1967,767,M,white,Musician,high,4,2,Perham,rural,4766,ME,46.8924629,-68.2157801,Caribou,suburban,4736,ME,46.9114948,-68.0291891,Caribou,4736.0,ME,2016_11_29_11_swWdx,yes,MechanicalTurkProject,46.89334921306507,-68.21654717905186,1987
1969,769,M,white,Videographer,bach,4,4,Reading,suburban,1867,MA,42.5351829,-71.1054234,Reading,suburban,1867,MA,42.5351829,-71.1054234,Nashua,3063.0,NH,2016_11_29_15_LDJsx,yes,MechanicalTurkProject,42.53060839865742,-71.10420137774042,1963
